Step,Samples,Recall,Recall_25th,Recall_75th,False_Alarm,False_Alarm_25th,False_Alarm_75th
78,78,0.9640000000000001,0.96,0.9775,0.10400000000000001,0.0925,0.11
79,79,0.9629999999999999,0.96,0.97,0.10400000000000001,0.0925,0.11
80,80,0.9620000000000001,0.9524999999999999,0.97,0.10400000000000001,0.0925,0.11
81,81,0.9620000000000001,0.9524999999999999,0.97,0.10400000000000001,0.0925,0.11
82,82,0.9620000000000001,0.9524999999999999,0.97,0.10400000000000001,0.1,0.11
83,83,0.9620000000000001,0.9524999999999999,0.97,0.10400000000000001,0.0925,0.11
84,84,0.9620000000000001,0.96,0.97,0.10300000000000001,0.0925,0.11
85,85,0.9620000000000001,0.96,0.97,0.10200000000000001,0.0925,0.11
86,86,0.9620000000000001,0.96,0.97,0.10300000000000001,0.1,0.11
87,87,0.961,0.9524999999999999,0.97,0.10200000000000001,0.0925,0.11
88,88,0.9620000000000001,0.96,0.97,0.10300000000000001,0.0925,0.11
89,89,0.9640000000000001,0.96,0.9775,0.10400000000000001,0.1,0.11
90,90,0.9640000000000001,0.96,0.9775,0.10400000000000001,0.1,0.11
91,91,0.961,0.96,0.97,0.10400000000000001,0.1,0.11
92,92,0.961,0.96,0.97,0.10300000000000001,0.1,0.11
93,93,0.9600000000000002,0.96,0.97,0.10400000000000001,0.1,0.11
94,94,0.961,0.96,0.97,0.10200000000000001,0.0925,0.11
95,95,0.961,0.96,0.97,0.10200000000000001,0.0925,0.11
96,96,0.961,0.96,0.97,0.101,0.09,0.11
97,97,0.961,0.96,0.97,0.10200000000000001,0.0925,0.11
98,98,0.961,0.96,0.97,0.101,0.09,0.11
99,99,0.9600000000000002,0.96,0.97,0.101,0.09,0.11
100,100,0.9600000000000002,0.96,0.97,0.101,0.09,0.11
101,101,0.961,0.96,0.97,0.101,0.09,0.11
102,102,0.961,0.96,0.97,0.101,0.09,0.11
103,103,0.9599999999999997,0.96,0.97,0.09999999999999999,0.09,0.10750000000000001
104,104,0.9599999999999997,0.96,0.97,0.09999999999999999,0.09,0.10750000000000001
105,105,0.9599999999999997,0.96,0.97,0.101,0.09,0.11
106,106,0.959,0.9524999999999999,0.97,0.101,0.09,0.11
107,107,0.959,0.9524999999999999,0.97,0.101,0.09,0.11
108,108,0.959,0.9524999999999999,0.97,0.101,0.09,0.11
109,109,0.959,0.9524999999999999,0.97,0.101,0.09,0.11
110,110,0.959,0.9524999999999999,0.97,0.101,0.09,0.11
111,111,0.9599999999999997,0.96,0.97,0.101,0.09,0.11
112,112,0.961,0.96,0.97,0.09999999999999999,0.09,0.11
113,113,0.961,0.96,0.97,0.09999999999999999,0.09,0.11
114,114,0.961,0.96,0.97,0.099,0.09,0.11
115,115,0.961,0.96,0.97,0.099,0.09,0.11
116,116,0.961,0.96,0.97,0.09999999999999999,0.09,0.10750000000000001
117,117,0.961,0.96,0.97,0.09999999999999999,0.09,0.10750000000000001
118,118,0.961,0.96,0.97,0.101,0.0925,0.11
119,119,0.9620000000000001,0.96,0.97,0.101,0.0925,0.11
120,120,0.9620000000000001,0.96,0.97,0.101,0.09,0.11
121,121,0.9620000000000001,0.96,0.97,0.101,0.09,0.11
122,122,0.961,0.9524999999999999,0.97,0.09999999999999999,0.09,0.11
123,123,0.9620000000000001,0.9524999999999999,0.97,0.1,0.09,0.11
124,124,0.961,0.9524999999999999,0.97,0.101,0.0925,0.11
125,125,0.961,0.9524999999999999,0.97,0.101,0.0925,0.11
126,126,0.9620000000000001,0.96,0.97,0.09999999999999999,0.09,0.11
127,127,0.961,0.96,0.97,0.09999999999999999,0.09,0.11
128,128,0.9620000000000001,0.96,0.97,0.09999999999999999,0.09,0.11
129,129,0.9620000000000001,0.96,0.97,0.099,0.09,0.11
130,130,0.961,0.96,0.97,0.099,0.09,0.11
131,131,0.961,0.96,0.97,0.099,0.09,0.11
132,132,0.961,0.96,0.97,0.098,0.09,0.11
133,133,0.961,0.96,0.97,0.098,0.09,0.11
134,134,0.961,0.96,0.97,0.098,0.09,0.11
135,135,0.9620000000000001,0.96,0.97,0.098,0.09,0.11
136,136,0.9620000000000001,0.96,0.97,0.098,0.09,0.11
137,137,0.961,0.96,0.9675,0.098,0.09,0.11
138,138,0.961,0.96,0.9675,0.098,0.09,0.11
139,139,0.961,0.96,0.9675,0.09899999999999999,0.09,0.11
140,140,0.961,0.96,0.9675,0.09899999999999999,0.09,0.11
141,141,0.961,0.96,0.9675,0.09899999999999999,0.09,0.11
142,142,0.9629999999999999,0.96,0.97,0.09899999999999999,0.09,0.11
143,143,0.9629999999999999,0.96,0.97,0.09899999999999999,0.09,0.11
144,144,0.9620000000000001,0.96,0.97,0.09899999999999999,0.09,0.11
145,145,0.961,0.96,0.97,0.097,0.09,0.11
146,146,0.9620000000000001,0.96,0.97,0.096,0.09,0.10750000000000001
147,147,0.9620000000000001,0.96,0.97,0.09699999999999999,0.09,0.10750000000000001
148,148,0.9620000000000001,0.96,0.97,0.09699999999999999,0.09,0.10750000000000001
149,149,0.9629999999999999,0.96,0.97,0.09699999999999999,0.09,0.10750000000000001
150,150,0.9619999999999997,0.96,0.97,0.09699999999999999,0.09,0.10750000000000001
151,151,0.9609999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
152,152,0.9609999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
153,153,0.9609999999999997,0.9524999999999999,0.97,0.096,0.09,0.10750000000000001
154,154,0.9609999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
155,155,0.9609999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
156,156,0.9609999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
157,157,0.9609999999999997,0.9524999999999999,0.97,0.09799999999999999,0.09,0.11
158,158,0.9609999999999997,0.9524999999999999,0.97,0.09799999999999999,0.09,0.11
159,159,0.9609999999999997,0.9524999999999999,0.97,0.09799999999999999,0.09,0.11
160,160,0.9609999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
161,161,0.9609999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
162,162,0.9620000000000001,0.96,0.97,0.09599999999999999,0.09,0.1
163,163,0.9619999999999997,0.96,0.97,0.09799999999999999,0.09,0.10750000000000001
164,164,0.9629999999999999,0.96,0.97,0.09699999999999999,0.09,0.10750000000000001
165,165,0.9629999999999999,0.96,0.97,0.09699999999999999,0.09,0.10750000000000001
166,166,0.9620000000000001,0.96,0.97,0.09699999999999999,0.09,0.1
167,167,0.961,0.96,0.97,0.09599999999999999,0.09,0.1
168,168,0.9620000000000001,0.96,0.97,0.09699999999999999,0.09,0.10750000000000001
169,169,0.9620000000000001,0.96,0.97,0.09699999999999999,0.09,0.10750000000000001
170,170,0.9619999999999997,0.96,0.97,0.09599999999999999,0.09,0.1
171,171,0.9609999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
172,172,0.96,0.9524999999999999,0.97,0.09599999999999999,0.09,0.1
173,173,0.9589999999999999,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
174,174,0.9599999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
175,175,0.9599999999999997,0.9524999999999999,0.97,0.09699999999999999,0.09,0.10750000000000001
176,176,0.9599999999999997,0.9524999999999999,0.97,0.09599999999999999,0.09,0.1
177,177,0.9599999999999997,0.9524999999999999,0.97,0.09599999999999999,0.09,0.1
178,178,0.9599999999999997,0.9524999999999999,0.97,0.09599999999999999,0.09,0.1
179,179,0.9589999999999999,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
180,180,0.9589999999999999,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
181,181,0.9589999999999999,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
182,182,0.9599999999999997,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
183,183,0.9589999999999999,0.95,0.97,0.09499999999999999,0.09,0.1
184,184,0.9599999999999997,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
185,185,0.9599999999999997,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
186,186,0.9599999999999997,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
187,187,0.9599999999999997,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
188,188,0.9609999999999997,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
189,189,0.962,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
190,190,0.961,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
191,191,0.962,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
192,192,0.9609999999999997,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
193,193,0.962,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
194,194,0.962,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
195,195,0.962,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
196,196,0.9629999999999999,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
197,197,0.9629999999999999,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
198,198,0.9629999999999999,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
199,199,0.9629999999999999,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
200,200,0.9629999999999999,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
201,201,0.962,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
202,202,0.961,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
203,203,0.961,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
204,204,0.961,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
205,205,0.96,0.95,0.97,0.09499999999999999,0.09,0.1
206,206,0.96,0.95,0.97,0.09499999999999999,0.09,0.1
207,207,0.961,0.9524999999999999,0.97,0.09499999999999999,0.09,0.1
208,208,0.961,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
209,209,0.961,0.9524999999999999,0.97,0.09299999999999999,0.09,0.1
210,210,0.961,0.9524999999999999,0.97,0.09299999999999999,0.09,0.1
211,211,0.96,0.9524999999999999,0.97,0.09299999999999999,0.09,0.1
212,212,0.961,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
213,213,0.961,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
214,214,0.961,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
215,215,0.961,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
216,216,0.962,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
217,217,0.962,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
218,218,0.962,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
219,219,0.961,0.9524999999999999,0.97,0.09299999999999999,0.09,0.1
220,220,0.962,0.96,0.97,0.09299999999999999,0.09,0.1
221,221,0.961,0.9524999999999999,0.97,0.09399999999999999,0.09,0.1
222,222,0.962,0.9524999999999999,0.97,0.09299999999999999,0.09,0.1
223,223,0.961,0.95,0.97,0.09299999999999999,0.09,0.1
224,224,0.961,0.95,0.97,0.09299999999999999,0.09,0.1
225,225,0.962,0.9524999999999999,0.97,0.09299999999999999,0.09,0.1
226,226,0.962,0.9524999999999999,0.97,0.09299999999999999,0.09,0.1
227,227,0.962,0.9524999999999999,0.97,0.09299999999999999,0.09,0.1
